n,x,y
1000,0.37786263,0.259307795
1001,0.950867979,0.159884761
1002,0.136185713,0.53921335
1003,0.857070111,0.824802928
1004,0.996124183,0.144361433
1005,0.732084391,0.725255215
1006,0.814989448,0.273910241
1007,0.193707303,0.111453094
1008,0.981728091,0.809801122
1009,0.491869966,0.05801787
1010,0.956639288,0.419664833
1011,0.916041224,0.65572479
1012,0.165111517,0.702462495
1013,0.788381522,0.765947839
1014,0.930583479,0.099462389
1015,0.06551621,0.131002914
1016,0.350897399,0.306183249
1017,0.756179767,0.842854494
1018,0.158767449,0.895453095
1019,0.896537241,0.422190385
1020,0.274992592,0.281810265
1021,0.815626654,0.614649017
1022,0.143572295,0.429745352
1023,0.502217933,0.019821465
1024,0.919907812,0.608093658
1025,0.208323342,0.928383136
1026,0.262867664,0.666046298
1027,0.506006973,0.724626558
1028,0.319077517,0.071245954
1029,0.036833057,0.613321678
1030,0.182096387,0.940835354
1031,0.161229347,0.271787627
1032,0.936403761,0.320607915
1033,0.679679955,0.250183318
1034,0.895413104,0.598016276
1035,0.168742044,0.344606509
1036,0.784869315,0.848798953
1037,0.115078701,0.676306909
1038,0.530721233,0.545001724
1039,0.636318675,0.761350584
1040,0.359779127,0.207910012
1041,0.8729521,0.250724163
1042,0.555180121,0.423583638
1043,0.580043686,0.393872497
1044,0.882534935,0.439677591
1045,0.104608798,0.987137842
1046,0.992954608,0.323979027
1047,0.629776216,0.848551874
1048,0.394256411,0.833680169
1049,0.797670606,0.316964116
1050,0.264754119,0.392990485
1051,0.990498248,0.022628969
1052,0.577360512,0.695039875
1053,0.360251384,0.484746482
1054,0.764639192,0.169471636
1055,0.442281628,0.902720191
1056,0.176756059,0.448653778
1057,0.743594721,0.241815038
1058,0.048291454,0.47558618
1059,0.819824297,0.170440004
1060,0.2536525,0.240702761
1061,0.639237843,0.645601814
1062,0.984055198,0.656154528
1063,0.585870325,0.105245646
1064,0.663698531,0.736077969
1065,0.312648816,0.771843435
1066,0.001790969,0.537509666
1067,0.033793153,0.608845475
1068,0.149364757,0.610493651
1069,0.616052051,0.775806577
1070,0.432232875,0.712739095
1071,0.512677985,0.785374262
1072,0.895542451,0.516555436
1073,0.132023293,0.468454445
1074,0.22725964,0.141169605
1075,0.653108426,0.671544585
1076,0.022289522,0.641897545
1077,0.002615493,0.770966603
1078,0.354962575,0.647126244
1079,0.106362652,0.49543459
1080,0.35715155,0.057804981
1081,0.224258962,0.649488656
1082,0.58359092,0.675285445
1083,0.589091607,0.134329502
1084,0.204184371,0.23554688
1085,0.623929559,0.463612952
1086,0.474901811,0.117135039
1087,0.134748697,0.994238154
1088,0.936590916,0.073604396
1089,0.243588267,0.699842727
1090,0.149313081,0.872435591
1091,0.095804669,0.060703561
1092,0.638210097,0.479095972
1093,0.8712856,0.44122763
1094,0.782156134,0.976907124
1095,0.401952891,0.96116804
1096,0.26423984,0.583604948
1097,0.011496038,0.749874255
1098,0.644947364,0.867106198
1099,0.562331176,0.106972487
1100,0.350332704,0.111055702
1101,0.645604101,0.640390505
1102,0.443754238,0.907097689
1103,0.937157121,0.710016248
1104,0.733522374,0.912914607
1105,0.248497018,0.164792408
1106,0.90350347,0.27490216
1107,0.044001982,0.189029109
1108,0.5315274,0.539801569
1109,0.405988724,0.956443492
1110,0.237668806,0.200214472
1111,0.05837918,0.446016079
1112,0.778872237,0.46726035
1113,0.012350094,0.546411646
1114,0.550922957,0.299653893
1115,0.940920608,0.446426733
1116,0.142266545,0.000549952
1117,0.199518267,0.002914088
1118,0.60808297,0.526182542
1119,0.506948215,0.104831218
1120,0.641569968,0.609909977
1121,0.813380805,0.410807388
1122,0.174639475,0.431276516
1123,0.309382491,0.297459373
1124,0.300266166,0.862755014
1125,0.048490778,0.344009646
1126,0.889352424,0.864799091
1127,0.78297418,0.066068704
1128,0.715398614,0.632842297
1129,0.006349402,0.184968935
1130,0.844432476,0.924930207
1131,0.745187446,0.044133427
1132,0.46526555,0.832457142
1133,0.741754947,0.766851942
1134,0.452487239,0.398346428
1135,0.225948416,0.064185737
1136,0.10528169,0.707219103
1137,0.232296688,0.725040882
1138,0.038817563,0.791365413
1139,0.335516057,0.678858871
1140,0.749654062,0.821281461
1141,0.695109225,0.397622334
1142,0.845333362,0.648070552
1143,0.711684227,0.903309589
1144,0.265987706,0.291922158
1145,0.553787758,0.226872182
1146,0.436052722,0.303299161
1147,0.788450017,0.017863424
1148,0.523244634,0.841494262
1149,0.265296245,0.174752051
1150,0.642003186,0.008546078
1151,0.965140811,0.262162143
1152,0.21699553,0.469985948
1153,0.880045202,0.902496397
1154,0.015227707,0.350984267
1155,0.260368652,0.865027419
1156,0.236109293,0.930515848
1157,0.743878664,0.988009647
1158,0.944697895,0.585752241
1159,0.74615135,0.656782418
1160,0.326871397,0.552346138
1161,0.880164798,0.788566928
1162,0.328553726,0.687491628
1163,0.239167753,0.103633206
1164,0.907568394,0.410126831
1165,0.630696043,0.853470473
1166,0.69284296,0.421259654
1167,0.665236233,0.78856468
1168,0.97901341,0.844591386
1169,0.469492946,0.77245003
1170,0.839711268,0.727252568
1171,0.697618209,0.333055757
1172,0.857522756,0.502327842
1173,0.437214009,0.836917826
1174,0.724623324,0.435173411
1175,0.570340476,0.57450686
1176,0.307750834,0.049694833
1177,0.211966108,0.437456989
1178,0.62262207,0.499950309
1179,0.077802349,0.157983973
1180,0.910789729,0.386939412
1181,0.144594915,0.076606492
1182,0.02690255,0.968180858
1183,0.106678379,0.140032356
1184,0.928948836,0.718253685
1185,0.344863683,0.267045791
1186,0.141841588,0.980734962
1187,0.028732628,0.860938427
1188,0.041649439,0.532099082
1189,0.692625214,0.243103904
1190,0.633878127,0.095120798
1191,0.697007724,0.426531985
1192,0.736785263,0.335114209
1193,0.065765268,0.213620084
1194,0.590472801,0.925571844
1195,0.363406116,0.616253975
1196,0.817561626,0.117377439
1197,0.819563333,0.464476775
1198,0.891280216,0.326808664
1199,0.065948418,0.792358623
1200,0.867792269,0.573732995
1201,0.914408778,0.017151639
1202,0.9443258,0.531199624
1203,0.107115889,0.480340568
1204,0.205723414,0.260877445
1205,0.111969725,0.436426831
1206,0.034426823,0.260664747
1207,0.847717247,0.132525663
1208,0.812019018,0.296941817
1209,0.634172753,0.993765971
1210,0.825060269,0.060760512
1211,0.631536496,0.57159208
1212,0.28736509,0.819190657
1213,0.09987709,0.864753213
1214,0.097861817,0.460849982
1215,0.757363898,0.711809549
1216,0.204993436,0.474730551
1217,0.31913888,0.567648435
1218,0.423765386,0.152707916
1219,0.020918461,0.820724985
1220,0.256702266,0.802578126
1221,0.282593221,0.267379129
1222,0.715762189,0.608241796
1223,0.368024319,0.203502979
1224,0.32082819,0.790300784
1225,0.963999172,0.132123784
1226,0.503737319,0.196978421
1227,0.851377325,0.468948717
1228,0.618275857,0.321881509
1229,0.03098136,0.438978101
1230,0.412920937,0.122215974
1231,0.436449584,0.70473875
1232,0.773025886,0.160591585
1233,0.346781667,0.095502084
1234,0.70465947,0.538919419
1235,0.537880544,0.826784175
1236,0.216574257,0.660876727
1237,0.862239322,0.729319837
1238,0.09088954,0.260273226
1239,0.819811153,0.363746215
1240,0.17037126,0.599915637
1241,0.001299057,0.306505804
1242,0.202035168,0.366933138
1243,0.762181019,0.772201392
1244,0.977865704,0.084550477
1245,0.004361669,0.646292476
1246,0.490822994,0.29528681
1247,0.491484096,0.264215577
1248,0.796771898,0.810671593
1249,0.184519201,0.822401693
1250,0.494581667,0.065834187
1251,0.347185678,0.091563281
1252,0.83183584,0.359333005
1253,0.260575083,0.441528375
1254,0.94386989,0.406001381
1255,0.283729753,0.644782112
1256,0.21471434,0.372678381
1257,0.69947915,0.230343646
1258,0.498315604,0.975784881
1259,0.109923243,0.995982439
1260,0.636531672,0.814721233
1261,0.080882598,0.844725409
1262,0.787914075,0.979938376
1263,0.697158341,0.785679654
1264,0.786933132,0.563987219
1265,0.627932201,0.049898354
1266,0.355617062,0.206040039
1267,0.401270568,0.592310342
1268,0.394599459,0.492114621
1269,0.890407441,0.846482215
1270,0.086172904,0.012857165
1271,0.888448787,0.421273172
1272,0.025174032,0.077539673
1273,0.206116783,0.281027317
1274,0.263195421,0.37670067
1275,0.901215684,0.734639071
1276,0.501190179,0.755238013
1277,0.379305147,0.696656186
1278,0.883978632,0.435998888
1279,0.233575575,0.521884885
1280,0.460908012,0.746409096
1281,0.531544585,0.695565488
1282,0.754475681,0.18926247
1283,0.752989416,0.861992086
1284,0.646299884,0.813669014
1285,0.348485444,0.724875744
1286,0.326660205,0.647922553
1287,0.155326745,0.542725455
1288,0.843106072,0.182350028
1289,0.662100178,0.076171964
1290,0.741987253,0.088086092
1291,0.169550534,0.040416852
1292,0.43879803,0.224266975
1293,0.773435185,0.994649796
1294,0.579169767,0.578697427
1295,0.126057046,0.000779836
1296,0.462017973,0.837867832
1297,0.885125523,0.055137297
1298,0.237940412,0.411984349
1299,0.191573793,0.570614023
1300,0.301507695,0.273979095
1301,0.703166163,0.864337286
1302,0.843662363,0.458846397
1303,0.154594337,0.614120526
1304,0.15598572,0.894308638
1305,0.247581033,0.333224979
1306,0.326562573,0.776808948
1307,0.522178757,0.754164389
1308,0.160924354,0.534270675
1309,0.328075073,0.317210328
1310,0.189273411,0.991565143
1311,0.975148208,0.450411055
1312,0.728732303,0.425615187
1313,0.101806567,0.616324525
1314,0.962385712,0.234872861
1315,0.101637991,0.461516527
1316,0.384232895,0.27836924
1317,0.983832785,0.554625021
1318,0.794887798,0.140438587
1319,0.733292597,0.030974438
1320,0.434923003,0.696190554
1321,0.196190932,0.243977793
1322,0.637980863,0.013195358
1323,0.106869715,0.152139409
1324,0.206443965,0.794720185
1325,0.388341214,0.926164874
1326,0.033931606,0.959009905
1327,0.399021125,0.400242732
1328,0.791004296,0.452606836
1329,0.693439351,0.597728268
1330,0.50048656,0.929377456
1331,0.632377738,0.744262073
1332,0.463279247,0.831369177
1333,0.141812528,0.094529227
1334,0.603708779,0.545286229
1335,0.40471337,0.669616261
1336,0.740945788,0.245724564
1337,0.908003888,0.383858512
1338,0.430028369,0.075805237
1339,0.573978034,0.758653268
1340,0.749100057,0.546804513
1341,0.421154803,0.119751067
1342,0.228564618,0.755855336
1343,0.722219591,0.948487294
1344,0.880077242,0.477395016
1345,0.774048356,0.90269534
1346,0.700078529,0.602357332
1347,0.852443987,0.355771817
1348,0.679596522,0.464702821
1349,0.641538822,0.964250688
1350,0.453902695,0.871247007
1351,0.313014278,0.433070359
1352,0.628276942,0.59030967
1353,0.09786681,0.33446886
1354,0.419580402,0.847971809
1355,0.782378051,0.828393842
1356,0.713150477,0.33853576
1357,0.629614705,0.350857913
1358,0.250060989,0.948543444
1359,0.423579845,0.544922424
1360,0.455194473,0.065613465
1361,0.621568776,0.139192967
1362,0.40934467,0.862385529
1363,0.675245007,0.929100207
1364,0.93019738,0.132791757
1365,0.183062076,0.841471031
1366,0.654489698,0.077621187
1367,0.778179422,0.327293486
1368,0.388708426,0.436935545
1369,0.489840164,0.890313519
1370,0.974619561,0.453736707
1371,0.038145529,0.379920576
1372,0.543359915,0.518087764
1373,0.16084261,0.062804143
1374,0.781791702,0.488927327
1375,0.940587716,0.235879174
1376,0.519219975,0.156685565
1377,0.101086995,0.05764423
1378,0.574560497,0.893267066
1379,0.541035318,0.235221754
1380,0.717296097,0.674960596
1381,0.512191162,0.399966037
1382,0.639261289,0.396254427
1383,0.828985321,0.826599537
1384,0.52168827,0.252398485
1385,0.410348652,0.452001388
1386,0.947972621,0.44640794
1387,0.210089415,0.768395831
1388,0.684360275,0.91682484
1389,0.392493013,0.390632225
1390,0.762701638,0.045092712
1391,0.122394627,0.06999158
1392,0.984468345,0.65688312
1393,0.355473002,0.711786725
1394,0.056618305,0.024714443
1395,0.274357217,0.974326584
1396,0.399684176,0.547305607
1397,0.013308339,0.185148063
1398,0.418582498,0.020232332
1399,0.420547065,0.382865761
1400,0.69825272,0.166909231
1401,0.352125001,0.915902096
1402,0.265157477,0.145180053
1403,0.2244273,0.693080748
1404,0.741470623,0.440886047
1405,0.93993137,0.925827504
1406,0.527076445,0.482880727
1407,0.21891319,0.648425584
1408,0.801487356,0.989084828
1409,0.391962755,0.367839943
1410,0.212012776,0.527342423
1411,0.129299186,0.458006922
1412,0.776607506,0.738308832
1413,0.809572412,0.246892039
1414,0.634298445,0.091609586
1415,0.469158624,0.771821098
1416,0.562053917,0.609675796
1417,0.225986807,0.469427711
1418,0.963864208,0.44568661
1419,0.353131716,0.85971305
1420,0.638796485,0.308108654
1421,0.818739159,0.271571335
1422,0.816179159,0.84367365
1423,0.468100883,0.309204103
1424,0.294342322,0.827489527
1425,0.548267712,0.055411238
1426,0.125166079,0.321771399
1427,0.833744477,0.308466587
1428,0.354746169,0.843952992
1429,0.850669632,0.443073847
1430,0.267424484,0.994661687
1431,0.376148497,0.763705223
1432,0.253549158,0.694001989
1433,0.426104469,0.345244588
1434,0.185889725,0.538424813
1435,0.002695052,0.561194774
1436,0.721789411,0.45510517
1437,0.281211692,0.109288385
1438,0.244967227,0.319158488
1439,0.301820273,0.507834998
1440,0.47955006,0.29106629
1441,0.428493273,0.561814486
1442,0.637301192,0.279974705
1443,0.65926443,0.830037952
1444,0.362431594,0.192615955
1445,0.928726206,0.707391515
1446,0.85444546,0.746303509
1447,0.057062872,0.955763272
1448,0.827899877,0.786644521
1449,0.905805948,0.519554886
1450,0.784038432,0.205647732
1451,0.14040171,0.045929592
1452,0.831328,0.570655769
1453,0.633162324,0.838624034
1454,0.014985842,0.642671375
1455,0.011479059,0.576559083
1456,0.951768578,0.914849619
1457,0.65595674,0.723333664
1458,0.250026558,0.655930719
1459,0.101511937,0.88014067
1460,0.142732552,0.616097077
1461,0.23364144,0.936304374
1462,0.776305575,0.010077001
1463,0.346444076,0.758235762
1464,0.152671905,0.269257232
1465,0.904087271,0.978519399
1466,0.79167435,0.891649162
1467,0.167912763,0.814466379
1468,0.891135355,0.831444241
1469,0.608367145,0.092908431
1470,0.781281464,0.004521045
1471,0.668457925,0.396347812
1472,0.893912528,0.024393633
1473,0.788073828,0.971368194
1474,0.838803018,0.083898374
1475,0.197370511,0.332074512
1476,0.692792708,0.276071865
1477,0.530795478,0.535064739
1478,0.741911939,0.816991892
1479,0.438586166,0.067583921
1480,0.882682473,0.417255643
1481,0.555063792,0.123409337
1482,0.264494325,0.604854752
1483,0.234175748,0.53629286
1484,0.139338266,0.131567156
1485,0.493076723,0.693714243
1486,0.058454472,0.170456638
1487,0.46709416,0.157689859
1488,0.144420838,0.776433072
1489,0.49137223,0.131276816
1490,0.49817566,0.608536321
1491,0.539542709,0.723692043
1492,0.862877695,0.107667495
1493,0.006606781,0.865287083
1494,0.840767513,0.308264897
1495,0.467960408,0.576321875
1496,0.562568981,0.380582605
1497,0.665300543,0.985806273
1498,0.840565886,0.896107651
1499,0.374957878,0.365320175
1500,0.418816812,0.322151212
1501,0.960613539,0.913025475
1502,0.075396331,0.878504221
1503,0.637040916,0.821125387
1504,0.636126128,0.913581547
1505,0.028529518,0.990286954
1506,0.609675341,0.24271115
1507,0.682588069,0.941548139
1508,0.931493036,0.571470638
1509,0.330455786,0.52000076
1510,0.98171264,0.359484337
1511,0.510625582,0.803933751
1512,0.484675555,0.692025673
1513,0.89756176,0.012226549
1514,0.033896999,0.906714691
1515,0.718184117,0.498776598
1516,0.625277855,0.240296704
1517,0.338606552,0.606057504
1518,0.861690012,0.428188463
1519,0.366158331,0.348421948
1520,0.474533526,0.383314674
1521,0.525537614,0.953646261
1522,0.77057439,0.194165466
1523,0.210725287,0.523259933
1524,0.435189533,0.457465469
1525,0.4223886,0.058688571
1526,0.55402761,0.542331647
1527,0.826724859,0.563361739
1528,0.292882825,0.689758774
1529,0.827734072,0.583611188
1530,0.403729702,0.250374371
1531,0.503749177,0.104649662
1532,0.271697952,0.790935364
1533,0.506423983,0.852787248
1534,0.974995555,0.291561125
1535,0.654559154,0.380428407
1536,0.791951136,0.777318287
1537,0.330896267,0.481431026
1538,0.317093996,0.764373203
1539,0.299219527,0.906771025
1540,0.586451165,0.427159511
1541,0.634820887,0.956734823
1542,0.784215555,0.272209844
1543,0.040051098,0.173199569
1544,0.722676535,0.242252718
1545,0.885601345,0.122333589
1546,0.545401116,0.597144056
1547,0.049699585,0.7966729
1548,0.300406397,0.988377867
